Survey,Year,Cruise Join ID,Haul Join ID,Catch Join ID,Cruise Number,Vessel Number,Haul Number,Starting Latitude (dd),Starting Longitude (dd),Ending Latitude (dd),Ending Longitude (dd),Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Domain,Density,Gear Performance,Satisfactory Gear Performance,Gear Performance Note,Gear Depth,Bottom Depth,Species Code,Common Name,Scientific Name,Weight (kg),Number of Fish,Subsample Code,Voucher Taken,akfin_load_date
EBS_SHELF,2011,-664,-7843,-213800,201101,162,75,54.6639,-165.15257,54.6891,-165.1514,31,,,,,,,,,0,Y,Good performance,80,82,21720,Pacific cod,Gadus macrocephalus,60.2,31,,,10-Oct-18
EBS_SHELF,2011,-664,-7850,-214042,201101,162,86,56.34868,-167.05107,56.32587,-167.03063,50,,,,,,,,,0,Y,Good performance,111,113,21720,Pacific cod,Gadus macrocephalus,38.3,22,,,10-Oct-18
EBS_SHELF,2011,-664,-7857,-214330,201101,162,93,57.16568,-169.34835,57.15378,-169.30918,42,,,,,,,,,0,Y,Good performance,69,71,21720,Pacific cod,Gadus macrocephalus,132.2,92,,,10-Oct-18
EBS_SHELF,2011,-664,-7859,-214399,201101,162,95,56.83158,-169.24178,56.82643,-169.28645,32,,,,,,,,,0,Y,Good performance,79,81,21720,Pacific cod,Gadus macrocephalus,208.3,102,,,10-Oct-18
EBS_SHELF,2011,-664,-7861,-214471,201101,162,97,56.9912,-169.52447,56.99827,-169.56948,42,,,,,,,,,0,Y,Good performance,58,60,21720,Pacific cod,Gadus macrocephalus,181.5,113,,,10-Oct-18
EBS_SHELF,2011,-664,-7864,-214544,201101,162,100,57.32948,-170.23722,57.3451,-170.20248,42,,,,,,,,,0,Y,Good performance,54,56,21720,Pacific cod,Gadus macrocephalus,553.751,1107,,,10-Oct-18
EBS_SHELF,2011,-664,-7865,-214563,201101,162,101,57.33343,-169.63635,57.3246,-169.5928,42,,,,,,,,,0,Y,Good performance,59,61,21720,Pacific cod,Gadus macrocephalus,444.239,463,,,10-Oct-18
EBS_SHELF,2005,-612,-13728,-377641,200501,88,40,58.31978,-163.36591,58.34494,-163.36369,10,,,,,,,,,0,Y,Good performance,,35,21720,Pacific cod,Gadus macrocephalus,2.82,4,,,10-Oct-18
EBS_SHELF,2005,-612,-13738,-377883,200501,88,50,58.32442,-165.9173,58.29852,-165.9234,10,,,,,,,,,0,Y,Good performance,42,46,21720,Pacific cod,Gadus macrocephalus,62.6,178,,,10-Oct-18
EBS_SHELF,2007,-627,-2907,-68592,200701,88,49,57.99064,-163.3766,58.01486,-163.3914,10,,,,,,,,,0,Y,Good performance,43,45,21720,Pacific cod,Gadus macrocephalus,13.21,131,,,10-Oct-18
EBS_SHELF,2007,-627,-3416,-82344,200701,88,74,56.32316,-165.7998,56.34792,-165.8018,31,,,,,,,,,0,Y,Good performance,93,95,21720,Pacific cod,Gadus macrocephalus,4.02,4,,,10-Oct-18
EBS_SHELF,2007,-627,-3421,-82528,200701,88,79,57.6541,-165.8851,57.67857,-165.8905,31,,,,,,,,,0,Y,Good performance,64,67,21720,Pacific cod,Gadus macrocephalus,24.53,32,,,10-Oct-18
EBS_SHELF,2009,-635,-4856,-146425,200901,88,51,57.34546,-164.619,57.32013,-164.6275,31,,,,,,,,,0,Y,Good performance,64,66,21720,Pacific cod,Gadus macrocephalus,84.925,236,,,10-Oct-18
EBS_SHELF,2009,-635,-4863,-146695,200901,88,58,56.64382,-165.8763,56.66351,-165.85699,31,,,,,,,,,0,Y,Good performance,77,79,21720,Pacific cod,Gadus macrocephalus,1.812,9,,,10-Oct-18
EBS_SHELF,2009,-635,-4865,-146785,200901,88,60,57.00768,-166.4147,57.01224,-166.4557,31,,,,,,,,,0,Y,Good performance,72,74,21720,Pacific cod,Gadus macrocephalus,33.696,114,,,10-Oct-18
EBS_SHELF,2009,-635,-4871,-147081,200901,88,66,58.65843,-165.9285,58.6834,-165.9212,10,,,,,,,,,0,Y,Good performance,35,38,21720,Pacific cod,Gadus macrocephalus,18.448,80,,,10-Oct-18
EBS_SHELF,2009,-635,-4874,-147155,200901,88,69,58.00367,-167.1689,57.97806,-167.177,31,,,,,,,,,0,Y,Good performance,62,64,21720,Pacific cod,Gadus macrocephalus,31.775,131,,,10-Oct-18
EBS_SHELF,2009,-635,-5347,-136485,200901,88,85,56.64599,-168.2888,56.67102,-168.28709,50,,,,,,,,,0,Y,Good performance,105,108,21720,Pacific cod,Gadus macrocephalus,55.33,25,,,10-Oct-18
EBS_SHELF,2009,-635,-5352,-136707,200901,88,90,58.312,-168.4734,58.33668,-168.47681,41,,,,,,,,,0,Y,Good performance,63,66,21720,Pacific cod,Gadus macrocephalus,42.27,39,,,10-Oct-18
EBS_SHELF,2011,-664,-7876,-214986,201101,162,112,59.98175,-168.65303,60.00658,-168.65012,20,,,,,,,,,0,Y,Good performance,37,39,21720,Pacific cod,Gadus macrocephalus,0.035,1,,,10-Oct-18
EBS_SHELF,2011,-664,-7880,-215105,201101,162,116,60.34158,-168.64248,60.32828,-168.68453,20,,,,,,,,,0,Y,Good performance,34,36,21720,Pacific cod,Gadus macrocephalus,0.206,4,,,10-Oct-18
EBS_SHELF,2011,-664,-7884,-215228,201101,162,120,59.34823,-169.85493,59.32952,-169.88787,41,,,,,,,,,0,Y,Good performance,58,60,21720,Pacific cod,Gadus macrocephalus,131.22,100,,,10-Oct-18
EBS_SHELF,2011,-664,-7887,-215333,201101,162,123,58.34717,-169.73282,58.32508,-169.7533,41,,,,,,,,,0,Y,Good performance,67,69,21720,Pacific cod,Gadus macrocephalus,30.9,20,,,10-Oct-18
EBS_SHELF,2011,-664,-7895,-215683,201101,162,131,58.99095,-171.1111,59.01605,-171.1182,41,,,,,,,,,0,Y,Good performance,75,77,21720,Pacific cod,Gadus macrocephalus,5.47,5,,,10-Oct-18
EBS_SHELF,2011,-664,-7902,-216003,201101,162,138,60.00093,-173.24693,60.00672,-173.27917,43,,,,,,,,,0,Y,Good performance,72,75,21720,Pacific cod,Gadus macrocephalus,33.576,63,,,10-Oct-18
EBS_SHELF,2011,-664,-7905,-216147,201101,162,141,59.6731,-172.5846,59.6623,-172.54243,43,,,,,,,,,0,Y,Good performance,82,84,21720,Pacific cod,Gadus macrocephalus,134.72,116,,,10-Oct-18
EBS_SHELF,2011,-664,-7908,-216300,201101,162,144,59.00858,-172.43195,58.98402,-172.43213,41,,,,,,,,,0,Y,Good performance,96,98,21720,Pacific cod,Gadus macrocephalus,71.1,42,,,10-Oct-18
EBS_SHELF,2005,-612,-13768,-378903,200501,88,80,59.66069,-167.26781,59.68076,-167.30119,20,,,,,,,,,0,Y,Good performance,29,33,21720,Pacific cod,Gadus macrocephalus,8.33,11,,,10-Oct-18
EBS_SHELF,2005,-612,-13787,-379575,200501,88,99,55.34333,-166.9675,55.31892,-166.9713,50,,,,,,,,,0,Y,Good performance,136,139,21720,Pacific cod,Gadus macrocephalus,6.5,2,,,10-Oct-18
EBS_SHELF,2005,-612,-13788,-379593,200501,88,100,55.32698,-167.541,55.34947,-167.56551,50,,,,,,,,,0,Y,Good performance,145,148,21720,Pacific cod,Gadus macrocephalus,17.8,8,,,10-Oct-18
EBS_SHELF,2007,-627,-3442,-83299,200701,88,100,57.99094,-167.799,58.00727,-167.8036,41,,,,,,,,,1.12,Y,Hauled back early due to hang(s),67,69,21720,Pacific cod,Gadus macrocephalus,29.94,52,,,10-Oct-18
EBS_SHELF,2007,-627,-3448,-83547,200701,88,106,56.99568,-168.34081,56.97823,-168.34019,32,,,,,,,,,4.4,Y,Large fish catch affected net performance,83,85,21720,Pacific cod,Gadus macrocephalus,43.45,13,,,10-Oct-18
EBS_SHELF,2007,-627,-3450,-83647,200701,88,108,56.32369,-168.2462,56.29942,-168.2483,50,,,,,,,,,0,Y,Good performance,158,160,21720,Pacific cod,Gadus macrocephalus,7.76,4,,,10-Oct-18
EBS_SHELF,2007,-627,-3476,-84401,200701,88,134,57.8326,-170.62151,57.84666,-170.5811,42,,,,,,,,,0,Y,Good performance,76,78,21720,Pacific cod,Gadus macrocephalus,124.63,146,,,10-Oct-18
EBS_SHELF,2009,-635,-5357,-136890,200901,88,95,59.33661,-168.528,59.33856,-168.57671,20,,,,,,,,,0,Y,Good performance,39,42,21720,Pacific cod,Gadus macrocephalus,18.742,204,,,10-Oct-18
EBS_SHELF,2009,-635,-5364,-137138,200901,88,102,59.34347,-169.8565,59.32892,-169.8669,41,,,,,,,,,1.12,Y,Hauled back early due to hang(s),59,61,21720,Pacific cod,Gadus macrocephalus,8.172,17,,,10-Oct-18
EBS_SHELF,2009,-635,-5373,-137527,200901,88,111,57.18486,-169.3313,57.16182,-169.3148,42,,,,,,,,,0,Y,Good performance,70,73,21720,Pacific cod,Gadus macrocephalus,96.432,134,,,10-Oct-18
EBS_SHELF,2009,-635,-5377,-137707,200901,88,115,56.82352,-169.29559,56.84853,-169.30299,32,,,,,,,,,0,Y,Good performance,78,80,21720,Pacific cod,Gadus macrocephalus,70.8,70,,,10-Oct-18
EBS_SHELF,2009,-635,-5378,-137735,200901,88,116,56.98127,-169.54649,56.99862,-169.5806,42,,,,,,,,,0,Y,Good performance,57,60,21720,Pacific cod,Gadus macrocephalus,499.53,573,,,10-Oct-18
EBS_SHELF,2009,-635,-5383,-137864,200901,88,121,57.32956,-170.21429,57.34547,-170.2495,42,,,,,,,,,0,Y,Good performance,53,56,21720,Pacific cod,Gadus macrocephalus,14.735,301,,,10-Oct-18
EBS_SHELF,2009,-635,-5384,-137878,200901,88,122,57.32547,-170.85451,57.34995,-170.86391,42,,,,,,,,,0,Y,Good performance,81,84,21720,Pacific cod,Gadus macrocephalus,97.36,32,,,10-Oct-18
EBS_SHELF,2009,-635,-5397,-138370,200901,88,135,58.99423,-173.0898,59.01888,-173.11169,61,,,,,,,,,0,Y,Good performance,105,107,21720,Pacific cod,Gadus macrocephalus,91.69,125,,,10-Oct-18
EBS_SHELF,2009,-635,-5400,-138491,200901,88,138,59.98702,-171.30569,60.01133,-171.3214,41,,,,,,,,,0,Y,Good performance,67,69,21720,Pacific cod,Gadus macrocephalus,0.016,1,,,10-Oct-18
EBS_SHELF,2011,-664,-8157,-223156,201101,162,156,58.33458,-172.95282,58.33685,-172.90552,61,,,,,,,,,0,Y,Good performance,107,109,21720,Pacific cod,Gadus macrocephalus,61.2,25,,,10-Oct-18
EBS_SHELF,2011,-664,-8158,-223187,201101,162,157,58.3277,-172.3008,58.35078,-172.2818,61,,,,,,,,,0,Y,Good performance,100,102,21720,Pacific cod,Gadus macrocephalus,79.357,46,,,10-Oct-18
EBS_SHELF,2011,-664,-8168,-223631,201101,162,167,60.66337,-174.12248,60.68763,-174.12927,41,,,,,,,,,0,Y,Good performance,84,86,21720,Pacific cod,Gadus macrocephalus,29.1,24,,,10-Oct-18
EBS_SHELF,2011,-664,-8170,-223695,201101,162,169,60.99472,-173.4863,61.01323,-173.51868,41,,,,,,,,,0,Y,Good performance,73,75,21720,Pacific cod,Gadus macrocephalus,11.3,16,,,10-Oct-18
EBS_SHELF,2011,-664,-8176,-223895,201101,162,175,60.9986,-172.12207,60.99755,-172.17332,41,,,,,,,,,0,Y,Good performance,61,64,21720,Pacific cod,Gadus macrocephalus,0.26,3,,,10-Oct-18
EBS_SHELF,2011,-664,-8177,-223928,201101,162,176,61.01002,-174.17488,60.9883,-174.19977,41,,,,,,,,,0,Y,Good performance,80,83,21720,Pacific cod,Gadus macrocephalus,8.2,22,,,10-Oct-18
EBS_SHELF,2011,-664,-8179,-223989,201101,162,178,60.98208,-174.85788,61.00557,-174.875,82,,,,,,,,,0,Y,Good performance,90,92,21720,Pacific cod,Gadus macrocephalus,10.3,12,,,10-Oct-18
EBS_SHELF,2011,-664,-8184,-224198,201101,162,183,60.34423,-176.75022,60.32465,-176.72177,61,,,,,,,,,0,Y,Good performance,135,137,21720,Pacific cod,Gadus macrocephalus,25,8,,,10-Oct-18
EBS_SHELF,2012,-678,-8925,-256491,201201,89,83,54.99348,-165.74942,55.01917,-165.76983,50,,,,,,,,,0,Y,Good performance,128,130,21720,Pacific cod,Gadus macrocephalus,8.38,4,,,10-Oct-18
EBS_SHELF,2005,-612,-13789,-379648,200501,88,101,56.33577,-168.20711,56.34076,-168.25301,50,,,,,,,,,0,Y,Good performance,149,152,21720,Pacific cod,Gadus macrocephalus,49.8,28,,,10-Oct-18
EBS_SHELF,2005,-612,-13791,-379735,200501,88,103,56.81846,-168.6069,56.84425,-168.6127,32,,,,,,,,,0,Y,Good performance,95,98,21720,Pacific cod,Gadus macrocephalus,27.9,7,,,10-Oct-18
EBS_SHELF,2005,-612,-13805,-380295,200501,88,117,58.00665,-169.70889,57.98529,-169.6817,42,,,,,,,,,0,Y,Good performance,68,71,21720,Pacific cod,Gadus macrocephalus,66.74,29,,,10-Oct-18
EBS_SHELF,2005,-612,-13811,-380503,200501,88,123,59.98381,-169.965,60.00852,-169.964,41,,,,,,,,,0,Y,Good performance,53,56,21720,Pacific cod,Gadus macrocephalus,251.04,206,,,10-Oct-18
EBS_SHELF,2005,-612,-13816,-380704,200501,88,128,59.33347,-171.1861,59.30786,-171.1808,41,,,,,,,,,0,Y,Good performance,73,76,21720,Pacific cod,Gadus macrocephalus,42.11,41,,,10-Oct-18
EBS_SHELF,2005,-612,-13819,-380814,200501,88,131,58.36514,-171.0213,58.34103,-171.0123,41,,,,,,,,,0,Y,Good performance,82,85,21720,Pacific cod,Gadus macrocephalus,131.36,38,,,10-Oct-18
EBS_SHELF,2005,-612,-13829,-381155,200501,88,141,57.35229,-172.7475,57.37688,-172.7431,61,,,,,,,,,0,Y,Good performance,115,117,21720,Pacific cod,Gadus macrocephalus,51.36,9,,,10-Oct-18
EBS_SHELF,2007,-627,-3674,-85117,200701,88,154,58.01474,-173.4808,57.98994,-173.47929,61,,,,,,,,,0,Y,Good performance,115,117,21720,Pacific cod,Gadus macrocephalus,124.27,24,,,10-Oct-18
EBS_SHELF,2007,-627,-3679,-85333,200701,88,159,59.32853,-173.1425,59.34161,-173.1814,43,,,,,,,,,0,Y,Good performance,98,100,21720,Pacific cod,Gadus macrocephalus,130.03,90,,,10-Oct-18
EBS_SHELF,2007,-627,-3695,-86012,200701,88,175,59.35201,-174.4355,59.32788,-174.42821,62,,,,,,,,,0,Y,Good performance,119,121,21720,Pacific cod,Gadus macrocephalus,31.34,11,,,10-Oct-18
EBS_SHELF,2007,-627,-3707,-86432,200701,88,187,60.65818,-174.8157,60.68309,-174.8157,41,,,,,,,,,0,Y,Good performance,96,98,21720,Pacific cod,Gadus macrocephalus,114.15,164,,,10-Oct-18
EBS_SHELF,2007,-627,-3708,-86470,200701,88,188,60.98025,-174.879,61.00494,-174.8831,82,,,,,,,,,0,Y,Good performance,91,93,21720,Pacific cod,Gadus macrocephalus,4.35,11,,,10-Oct-18
EBS_SHELF,2007,-627,-3715,-86753,200701,88,195,61.33545,-176.3194,61.31505,-176.28909,90,,,,,,,,,0,Y,Good performance,105,107,21720,Pacific cod,Gadus macrocephalus,109.47,54,,,10-Oct-18
EBS_SHELF,2009,-635,-5407,-138759,200901,88,145,61.01538,-174.18311,60.99046,-174.1795,41,,,,,,,,,0,Y,Good performance,81,83,21720,Pacific cod,Gadus macrocephalus,0.028,2,,,10-Oct-18
EBS_SHELF,2009,-635,-5414,-139066,200901,88,152,57.6684,-172.14639,57.68077,-172.1904,61,,,,,,,,,0,Y,Good performance,106,108,21720,Pacific cod,Gadus macrocephalus,9.66,5,,,10-Oct-18
EBS_SHELF,2009,-635,-5416,-139146,200901,88,154,57.36145,-172.8143,57.33649,-172.826,61,,,,,,,,,0,Y,Good performance,115,117,21720,Pacific cod,Gadus macrocephalus,36.9,32,,,10-Oct-18
EBS_SHELF,2009,-635,-5654,-147634,200901,88,161,58.65938,-174.2612,58.68458,-174.27679,61,,,,,,,,,0,Y,Good performance,154,157,21720,Pacific cod,Gadus macrocephalus,159.22,69,,,10-Oct-18
EBS_SHELF,2009,-635,-5655,-147669,200901,88,162,58.99479,-174.3737,59.01811,-174.39909,61,,,,,,,,,0,Y,Good performance,124,126,21720,Pacific cod,Gadus macrocephalus,22.38,12,,,10-Oct-18
EBS_SHELF,2009,-635,-5669,-148218,200901,88,176,61.66692,-174.4268,61.67033,-174.4805,82,,,,,,,,,0,Y,Good performance,75,77,21720,Pacific cod,Gadus macrocephalus,0.032,1,,,10-Oct-18
EBS_SHELF,2009,-635,-5676,-148503,200901,88,183,61.01022,-177.6282,60.98466,-177.6282,90,,,,,,,,,0,Y,Good performance,133,135,21720,Pacific cod,Gadus macrocephalus,14.08,6,,,10-Oct-18
EBS_SHELF,2009,-635,-5679,-148599,200901,88,186,60.00468,-177.94099,60.00932,-177.89101,61,,,,,,,,,0,Y,Good performance,139,141,21720,Pacific cod,Gadus macrocephalus,136.24,14,,,10-Oct-18
EBS_SHELF,2012,-678,-8937,-256555,201201,89,85,54.9931,-166.92285,55.01787,-166.94453,50,,,,,,,,,0,Y,Good performance,154,156,21720,Pacific cod,Gadus macrocephalus,7.92,4,,,10-Oct-18
EBS_SHELF,2012,-678,-8946,-256894,201201,89,94,58.0004,-166.55182,57.9986,-166.5032,31,,,,,,,,,0,Y,Good performance,60,62,21720,Pacific cod,Gadus macrocephalus,84.389,93,,,10-Oct-18
EBS_SHELF,2012,-678,-8948,-256980,201201,89,96,57.9851,-165.26363,58.0083,-165.24347,10,,,,,,,,,0,Y,Good performance,48,50,21720,Pacific cod,Gadus macrocephalus,77.614,69,,,10-Oct-18
EBS_SHELF,2012,-678,-8961,-257394,201201,89,109,59.6527,-168.61802,59.67825,-168.61807,20,,,,,,,,,0,Y,Good performance,37,40,21720,Pacific cod,Gadus macrocephalus,1.268,5,,,10-Oct-18
EBS_SHELF,2012,-678,-8962,-257430,201201,89,110,59.98303,-168.65412,60.00788,-168.64888,20,,,,,,,,,0,Y,Good performance,37,40,21720,Pacific cod,Gadus macrocephalus,6.708,6,,,10-Oct-18
EBS_SHELF,2012,-678,-8966,-257575,201201,89,114,59.35173,-169.87268,59.33293,-169.87057,41,,,,,,,,,4,Y,Caught unspecified object,58,61,21720,Pacific cod,Gadus macrocephalus,1.37,14,,,10-Oct-18
EBS_SHELF,2012,-678,-8970,-258086,201201,89,128,56.68472,-168.89448,56.66647,-168.93438,32,,,,,,,,,0,Y,Good performance,97,99,21720,Pacific cod,Gadus macrocephalus,66.36,18,,,10-Oct-18
EBS_SHELF,2005,-612,-13889,-383496,200501,88,201,59.33693,-177.0661,59.32521,-177.0625,61,,,,,,,,,0,Y,Good performance,146,149,21720,Pacific cod,Gadus macrocephalus,22.95,4,,,10-Oct-18
EBS_SHELF,2005,-612,-13894,-383681,200501,88,206,58.97964,-176.3116,59.00442,-176.3175,61,,,,,,,,,0,Y,Good performance,132,134,21720,Pacific cod,Gadus macrocephalus,105.18,16,,,10-Oct-18
EBS_SHELF,2007,-627,-3739,-87625,200701,88,219,58.66928,-176.86951,58.66518,-176.8226,61,,,,,,,,,0,Y,Good performance,135,137,21720,Pacific cod,Gadus macrocephalus,3.43,1,,,10-Oct-18
EBS_SHELF,2008,-630,-4038,-88407,200801,88,8,57.69051,-160.27589,57.66648,-160.2739,31,,,,,,,,,0,Y,Good performance,52,55,21720,Pacific cod,Gadus macrocephalus,0.174,6,,,10-Oct-18
EBS_SHELF,2009,-635,-5689,-149002,200901,88,196,59.31296,-175.1015,59.33907,-175.0938,61,,,,,,,,,3.3,Y,Caught trawl gear,131,133,21720,Pacific cod,Gadus macrocephalus,46.85,11,,,10-Oct-18
EBS_SHELF,2010,-658,-6373,-160668,201001,89,14,56.98043,-160.9652,57.00645,-160.95612,31,,,,,,,,,0,Y,Good performance,60,62,21720,Pacific cod,Gadus macrocephalus,24.668,40,,,10-Oct-18
EBS_SHELF,2010,-658,-6375,-160735,201001,89,16,57.6559,-160.88428,57.68268,-160.88168,31,,,,,,,,,0,Y,Good performance,56,58,21720,Pacific cod,Gadus macrocephalus,43.034,71,,,10-Oct-18
EBS_SHELF,2010,-658,-6394,-161355,201001,89,35,58.32043,-163.36793,58.3454,-163.38475,10,,,,,,,,,0,Y,Good performance,35,38,21720,Pacific cod,Gadus macrocephalus,72.267,73,,,10-Oct-18
EBS_SHELF,2010,-658,-6400,-161504,201001,89,41,58.68012,-164.6521,58.65477,-164.65048,10,,,,,,,,,0,Y,Good performance,35,38,21720,Pacific cod,Gadus macrocephalus,0.218,1,,,10-Oct-18
EBS_SHELF,2012,-678,-8984,-258571,201201,89,142,59.32065,-171.17585,59.34525,-171.19148,41,,,,,,,,,0,Y,Good performance,73,75,21720,Pacific cod,Gadus macrocephalus,15.199,20,,,10-Oct-18
EBS_SHELF,2012,-678,-9001,-259282,201201,89,159,59.99915,-173.94008,59.99915,-173.99475,43,,,,,,,,,0,Y,Good performance,96,97,21720,Pacific cod,Gadus macrocephalus,155.506,88,,,10-Oct-18
EBS_SHELF,2012,-678,-9003,-259368,201201,89,161,59.67938,-174.45995,59.65412,-174.46072,62,,,,,,,,,0,Y,Good performance,113,115,21720,Pacific cod,Gadus macrocephalus,83.07,42,,,10-Oct-18
EBS_SHELF,2012,-678,-9013,-259759,201201,89,171,58.6777,-173.02082,58.65627,-172.9871,61,,,,,,,,,0,Y,Good performance,111,113,21720,Pacific cod,Gadus macrocephalus,247.72,96,,,10-Oct-18
EBS_SHELF,2012,-678,-9050,-254436,201201,89,4,56.6653,-159.7927,56.68365,-159.75903,10,,,,,,,,,0,Y,Good performance,37,39,21720,Pacific cod,Gadus macrocephalus,674.09,375,,,10-Oct-18
EBS_SHELF,2012,-678,-9052,-254503,201201,89,6,57.33195,-159.66722,57.3578,-159.66602,10,,,,,,,,,0,Y,Good performance,55,57,21720,Pacific cod,Gadus macrocephalus,47.039,1053,,,10-Oct-18
EBS_SHELF,2006,-615,-11497,-321179,200601,88,9,56.67802,-159.7135,56.66549,-159.75281,10,,,,,,,,,0,Y,Good performance,35,37,21720,Pacific cod,Gadus macrocephalus,35.509,70,,,10-Oct-18
EBS_SHELF,2006,-615,-11509,-321521,200601,88,21,57.32176,-162.1476,57.34664,-162.1564,10,,,,,,,,,0,Y,Good performance,48,50,21720,Pacific cod,Gadus macrocephalus,9.18,75,,,10-Oct-18
EBS_SHELF,2006,-615,-11512,-321630,200601,88,24,56.35352,-162.17171,56.33099,-162.19341,31,,,,,,,,,0,Y,Good performance,76,78,21720,Pacific cod,Gadus macrocephalus,15.568,13,,,10-Oct-18
EBS_SHELF,2006,-615,-11514,-321688,200601,88,26,55.99238,-162.7981,55.99033,-162.8455,31,,,,,,,,,0,Y,Good performance,77,79,21720,Pacific cod,Gadus macrocephalus,25.48,6,,,10-Oct-18
EBS_SHELF,2006,-615,-11519,-321799,200601,88,31,56.32246,-163.4156,56.34794,-163.42171,31,,,,,,,,,0,Y,Good performance,84,86,21720,Pacific cod,Gadus macrocephalus,24.68,25,,,10-Oct-18
EBS_SHELF,2006,-615,-11529,-322082,200601,88,41,59.34303,-164.6255,59.34693,-164.677,10,,,,,,,,,0,Y,Good performance,21,24,21720,Pacific cod,Gadus macrocephalus,7.642,19,,,10-Oct-18
EBS_SHELF,2008,-630,-4066,-89390,200801,88,42,57.98102,-163.3988,57.99914,-163.3654,10,,,,,,,,,0,Y,Good performance,41,44,21720,Pacific cod,Gadus macrocephalus,10.12,132,,,10-Oct-18
EBS_SHELF,2008,-630,-4075,-89620,200801,88,51,58.67667,-164.0125,58.65152,-164.00681,10,,,,,,,,,0,Y,Good performance,33,36,21720,Pacific cod,Gadus macrocephalus,8.9,21,,,10-Oct-18
EBS_SHELF,2008,-630,-4081,-89865,200801,88,57,56.6779,-165.2319,56.65308,-165.23891,31,,,,,,,,,0,Y,Good performance,73,75,21720,Pacific cod,Gadus macrocephalus,4.35,6,,,10-Oct-18
EBS_SHELF,2008,-630,-4149,-90113,200801,88,65,55.66301,-166.38429,55.68738,-166.3821,50,,,,,,,,,0,Y,Good performance,124,126,21720,Pacific cod,Gadus macrocephalus,9.2,6,,,10-Oct-18
EBS_SHELF,2008,-630,-4150,-90123,200801,88,66,55.99413,-166.3813,56.0111,-166.41141,50,,,,,,,,,0,Y,Good performance,123,125,21720,Pacific cod,Gadus macrocephalus,11.48,6,,,10-Oct-18
EBS_SHELF,2008,-630,-4152,-90184,200801,88,68,56.32646,-167.0352,56.35052,-167.0491,50,,,,,,,,,0,Y,Good performance,111,113,21720,Pacific cod,Gadus macrocephalus,11.7,5,,,10-Oct-18
EBS_SHELF,2008,-630,-4154,-90242,200801,88,70,56.99564,-167.09081,57.02181,-167.099,31,,,,,,,,,0,Y,Good performance,72,73,21720,Pacific cod,Gadus macrocephalus,10.16,7,,,10-Oct-18
EBS_SHELF,2010,-658,-6404,-161580,201001,89,45,58.01653,-164.61663,57.99853,-164.61725,10,,,,,,,,,5,Y,Unspecified gear performance problem,44,46,21720,Pacific cod,Gadus macrocephalus,29.782,62,,,10-Oct-18
EBS_SHELF,2010,-658,-6410,-161809,201001,89,51,56.01172,-164.58473,55.98453,-164.58043,31,,,,,,,,,0,Y,Good performance,91,93,21720,Pacific cod,Gadus macrocephalus,51.82,35,,,10-Oct-18
EBS_SHELF,2010,-658,-6417,-162064,201001,89,58,54.97447,-165.757,55.00278,-165.76032,50,,,,,,,,,0,Y,Good performance,129,131,21720,Pacific cod,Gadus macrocephalus,2.58,1,,,10-Oct-18
EBS_SHELF,2010,-658,-6426,-162397,201001,89,67,57.65233,-165.89042,57.67815,-165.8993,31,,,,,,,,,0,Y,Good performance,61,63,21720,Pacific cod,Gadus macrocephalus,7.282,14,,,10-Oct-18
EBS_SHELF,2010,-658,-6435,-162705,201001,89,77,59.32747,-167.24303,59.32362,-167.29358,20,,,,,,,,,0,Y,Good performance,30,32,21720,Pacific cod,Gadus macrocephalus,8.58,38,,,10-Oct-18
EBS_SHELF,2010,-658,-6436,-162736,201001,89,78,59.01855,-167.2477,58.99332,-167.24903,20,,,,,,,,,0,Y,Good performance,37,39,21720,Pacific cod,Gadus macrocephalus,7.298,25,,,10-Oct-18
EBS_SHELF,2010,-658,-6444,-163078,201001,89,86,57.01773,-167.09038,56.99065,-167.0888,31,,,,,,,,,0,Y,Good performance,72,74,21720,Pacific cod,Gadus macrocephalus,15.441,12,,,10-Oct-18
EBS_SHELF,2010,-658,-6446,-163192,201001,89,88,56.6852,-167.66703,56.65918,-167.66228,31,,,,,,,,,0,Y,Good performance,98,100,21720,Pacific cod,Gadus macrocephalus,91.515,51,,,10-Oct-18
EBS_SHELF,2010,-658,-6448,-163258,201001,89,90,56.34507,-167.02672,56.31675,-167.02598,50,,,,,,,,,0,Y,Good performance,112,113,21720,Pacific cod,Gadus macrocephalus,110.838,52,,,10-Oct-18
EBS_SHELF,2012,-678,-9090,-256189,201201,89,75,57.6808,-165.89547,57.65625,-165.8786,31,,,,,,,,,0,Y,Good performance,63,65,21720,Pacific cod,Gadus macrocephalus,14.722,40,,,10-Oct-18
EBS_SHELF,2012,-678,-9093,-256326,201201,89,78,56.67827,-165.84545,56.65167,-165.8481,31,,,,,,,,,0,Y,Good performance,76,78,21720,Pacific cod,Gadus macrocephalus,8.38,5,,,10-Oct-18
EBS_SHELF,2012,-678,-9102,-255361,201201,89,35,59.01275,-164.65408,58.9862,-164.66337,10,,,,,,,,,0,Y,Good performance,25,27,21720,Pacific cod,Gadus macrocephalus,540.783,283,,,10-Oct-18
EBS_SHELF,2012,-678,-9103,-255392,201201,89,36,58.6805,-164.65007,58.6547,-164.6512,10,,,,,,,,,0,Y,Good performance,35,37,21720,Pacific cod,Gadus macrocephalus,86.33,226,,,10-Oct-18
